Placa;Renavam;Status;Nome Empresa;Nome Consórcio;Número Célula;Número Ordem;Cor;Tipo Veículo;Tipo Cadastro;Padrão Veículo;Tipo Pneu;Padrão Serviço;Número Chassi;Ano Chassi;Modelo Chassi;Modelo Carroceria;Ano Carroceria;Potência Motor;Localização Motor;Tipo Câmbio;Tipo Suspensão;Largura Porta Dianteira Esquerda;Largura Porta Dianteira Direita;Largura Porta Central Esquerda;Largura Porta Central Direita;Largura Porta Traseira Esquerda;Largura Porta Traseira Direita;Quantidade Assentos;Peso Veiculo;Capacidade Tanque1;Capacidade Tanque2;Largura Antes Roleta;Largura Apos Roleta;Comprimento Antes Roleta;Comprimento Apos Roleta;Largura Area Deficientes;Comprimento Area Deficientes;Quantidade Portas Esquerda;Quantidade Portas Direita;Quantidade de Elevador;Quantidade de Wifi;Quantidade de Ar condicionado;Quantidade de TV;Quantidade de GPS;Quantidade de Câmera;Quantidade de Validadores;Quantidade de Roleta eletronica;Quantidade de Suporte de bicicleta
HNP3358;00459326422;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87078;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847063;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;95;;100;;95;39;17000;300;;90;75;100;880;80;120;0;3;1;0;0;0;0;0;1;1;0
GVJ2194;00789154552;Baixado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25797;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840732B311412;2002;Mbb of1721 euro v;Induscar apache u;2002;211;Dianteiro;Manual;Molas;;110;;0;;110;42;17000;300;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;1;0
HBG2067;00829415068;Baixado;RIT: 4 - Célula: 3 - VIAÇÃO BRASÍLIA LTDA;ESTRADA REAL;3;39220;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840734B373108;2004;Mbb of1721 euro v;Induscar apache u;2004;211;Dianteiro;Manual;Molas;;110;;0;;110;41;17000;150;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;0;0
GVJ2195;00789155087;Baixado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25821;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840732B311396;2002;Mbb of1721 euro v;Induscar apache u;2002;211;Dianteiro;Manual;Molas;;110;;0;;110;42;17000;300;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;1;0
HEH6896;00283842687;Baixado;RIT: 5 - Célula: 1 - ALCINO GONÇALVES COTTA LTDA;LINHA VERDE;1;89020;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078AB739962;2010;Mbb of1722m;Induscar apache u;2010;218;Dianteiro;Manual;Molas;;103;;113;;112;40;16000;;;80;55;190;760;82;128;0;3;1;0;0;0;0;4;1;1;0
GVJ2760;00853771855;Baixado;RIT: 3 - Célula: 5 - TURILESSA LTDA;METROPOLITANO DE TRANSPORTES;5;25586;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B423553;2005;Mbb of1722m;Busscar urbanus;2005;218;Dianteiro;Manual;Molas;;70;;0;;110;42;17200;300;;65;65;150;700;90;100;0;2;0;0;0;0;0;0;0;1;0
GXH9299;00767568222;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29287;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWGF82W81R114697;2001;Volkswagen 16.210;Marcopolo torino u;2001;206;Dianteiro;Manual;Molas;;60;;0;;100;41;16000;300;;60;60;180;670;80;100;0;2;0;0;0;0;0;0;0;1;0
HBG2033;00822971070;Baixado;RIT: 4 - Célula: 3 - VIAÇÃO BRASÍLIA LTDA;ESTRADA REAL;3;39655;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840733B351487;2003;Mbb of1721 euro v;Induscar apache u;2003;211;Dianteiro;Manual;Molas;;110;;0;;110;42;17000;300;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;1;0
HNP7485;00459601180;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87080;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847046;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;95;00;95;39;17000;300;;65;60;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HFD4749;00142707619;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;R802;Cinza;Pesado;Metropolitano;Padron;;Comercial;9BVR2J7289E354793;2008;Volvo b12r;Marcopolo paradiso r;2009;420;Traseiro;Manual;AR;;80;;0;;0;46;19500;500;;0;40;0;1200;0;0;0;1;0;0;0;0;0;0;0;0;0
HFD4750;00142709000;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;R803;Cinza;Pesado;Metropolitano;Padron;;Comercial;9BVR2J72X9E354794;2008;Volvo b12r;Marcopolo paradiso r;2009;420;Traseiro;Manual;AR;;80;;0;;0;46;19500;500;;0;40;0;1200;0;0;0;1;0;0;0;0;0;0;0;0;0
HBG2042;00826379230;Baixado;RIT: 4 - Célula: 3 - VIAÇÃO BRASÍLIA LTDA;ESTRADA REAL;3;39656;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BM6882764B367850;2004;Mbb lo915;Neobus thunder;2004;150;Dianteiro;Manual;Molas;;75;;0;;0;31;8500;300;;70;50;80;450;0;0;0;1;0;0;0;0;0;0;0;1;0
HNP7448;00459597418;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87081;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847610;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;95;00;95;39;17000;300;;65;60;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HBG7762;00870084267;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69001;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRP82W06R602782;2005;Volkswagen 17.210eod;Mascarello gran via;2006;206;Dianteiro;Manual;Molas;;90;;0;;110;42;17000;300;;95;65;110;750;80;130;0;2;0;0;0;0;0;0;0;1;0
HNP7483;00459598350;Aprovado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87082;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847632;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;95;00;95;39;17000;300;;65;60;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HBG2063;00828687439;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44001;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BYC22P1S4C003213;2004;Agrale 8.5 sa;Neobus thunder;2004;145;Dianteiro;Manual;Molas;;75;;0;;0;33;8000;150;;70;45;80;420;0;0;0;1;0;0;0;0;0;0;0;1;0
HNP7494;00459600214;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87083;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847441;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;95;00;95;39;17000;300;;65;60;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HBG2062;00828686556;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44002;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BYC22P1S4C003214;2004;Agrale 8.5 sa;Neobus thunder;2004;145;Dianteiro;Manual;Molas;;75;;0;;0;33;8000;150;;70;45;80;420;0;0;0;1;0;0;0;0;0;0;0;1;0
HEH2515;00180771965;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29449;Vermelho;Leve;Metropolitano;Midi;;Comercial;9BM384067AB673958;2009;Mbb of1418;Induscar apache u;2010;177;Dianteiro;Manual;Molas;0;89;0;0;0;104;39;14000;300;0;60;65;100;521;80;120;0;2;1;0;0;0;0;4;1;1;0
GSW8903;00781708214;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44003;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BYC22K1S2C001927;2002;Agrale ma8.5;Neobus thunder;2002;140;Dianteiro;Manual;Molas;;65;;0;;0;32;8500;150;;80;50;120;390;80;120;0;1;0;0;0;0;0;0;0;1;0
HBG5445;00849697352;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87084;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B415075;2005;Mbb of1722m;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;90;;0;;100;40;17000;300;;65;65;160;745;80;100;0;2;0;0;0;0;0;0;0;1;0
GXM0532;00865083720;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29767;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWR682W95R517330;2005;Volkswagen 16.180;Mascarello granmidi;2005;225;Dianteiro;Manual;Molas;;70;;0;;0;42;16000;150;;0;65;0;710;0;0;0;1;0;0;0;0;0;0;0;0;0
GSW8987;00809350050;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44004;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BYC22K1S3C002792;2003;Agrale ma8.5;Neobus thunder;2003;140;Dianteiro;Manual;Molas;;65;;0;;0;33;8500;150;;80;50;120;390;80;120;0;1;0;0;0;0;0;0;0;1;0
HBG5467;00850054940;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87085;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B416054;2005;Mbb of1721 euro v;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;90;;0;;100;38;17000;300;;65;65;160;745;80;100;0;2;0;0;0;0;0;0;0;1;0
HFD3529;00933143400;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69032;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W67R728609;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;17000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
GXH9443;00803113820;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29851;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRF82W83R304849;2003;Volkswagen 17.210od;Marcopolo torino u;2003;206;Dianteiro;Manual;Molas;;70;;0;;100;43;17000;300;;65;65;120;720;80;80;0;2;1;0;0;0;0;0;0;1;0
HBG5446;00849697557;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87154;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B414820;2005;Mbb of1722m;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;90;;0;;100;40;17000;300;;65;65;160;745;80;100;0;2;0;0;0;0;0;4;1;1;0
HBG2066;00829525254;Baixado;RIT: 4 - Célula: 3 - VIAÇÃO BRASÍLIA LTDA;ESTRADA REAL;3;39222;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840734B373134;2004;Mbb of1721 euro v;Induscar apache u;2004;211;Dianteiro;Manual;Molas;;110;;0;;110;41;17000;150;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;0;0
HNP3360;00459314203;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87079;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847606;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;110;;110;;110;39;17000;300;;85;65;110;760;80;120;0;3;1;0;0;0;0;4;1;1;0
HBG2032;00822967979;Baixado;RIT: 4 - Célula: 3 - VIAÇÃO BRASÍLIA LTDA;ESTRADA REAL;3;39654;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840733B348800;2003;Mbb of1721 euro v;Induscar apache u;2003;211;Dianteiro;Manual;Molas;;110;;0;;110;42;17000;300;;110;60;110;680;60;80;0;2;0;0;0;0;0;0;0;1;0
HEH4335;00924784202;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87088;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B532409;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;100;;0;;100;38;17000;300;;85;65;110;860;80;120;0;2;0;0;0;0;0;4;1;1;0
GSW8845;00757376886;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44006;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BYC22K1S1C001078;2001;Agrale ma8.5;Neobus thunder;2001;140;Dianteiro;Manual;Molas;;65;;0;;0;32;8500;150;;80;50;120;390;80;120;0;1;0;0;0;0;0;0;0;1;0
HNJ9681;00457827661;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87089;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB844342;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;99;;0;;99;45;17000;300;;93;60;92;840;83;123;0;2;1;0;0;0;0;0;0;1;0
HFD3539;00933213000;Baixado;RIT: 7 - Célula: 5 - VIAÇÃO SANTA EDWIGES LTDA;CIDADE INDUSTRIAL;5;69041;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W37R728454;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;17000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
GXH9446;00803114583;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29854;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRF82W63R304848;2003;Volkswagen 17.210od;Marcopolo torino u;2003;206;Dianteiro;Manual;Molas;;70;;0;;100;43;17000;300;;65;65;120;720;80;80;0;2;0;0;0;0;0;0;0;1;0
HFD3523;00933127413;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69042;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W17R728498;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;;100;;0;;110;42;16000;300;;60;60;150;690;90;115;0;2;1;0;0;0;0;0;0;1;0
HIA8069;00979416507;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44007;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BM6882768B602758;2008;Mbb lo915;Neobus thunder;2008;150;Dianteiro;Manual;Molas;;75;;0;;0;32;8500;150;;70;50;80;450;0;0;0;1;0;0;0;0;0;0;0;1;0
HNJ9695;00458092800;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87090;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847059;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;00;00;95;45;17000;300;;65;60;90;822;80;120;0;2;1;0;0;0;0;3;1;1;0
HFD3522;00933125500;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69043;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W67R728528;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;0;0;1;0
HBG2316;00889470650;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44008;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BM6882766B482532;2006;Mbb lo915;Neobus thunder;2006;150;Dianteiro;Manual;Molas;;75;;0;;0;32;8500;150;;70;50;80;450;0;0;0;1;0;0;0;0;0;0;0;0;0
HIA8167;00134695054;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44009;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BM6882769B644564;2009;Mbb lo915;Neobus thunder;2009;150;Dianteiro;Manual;Molas;;110;;0;;0;23;9000;150;;50;50;180;350;70;120;0;1;1;0;0;0;0;0;0;1;0
HIA8174;00134857194;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44010;Vermelho;Microonibus;Metropolitano;Mini;;Comercial;9BM6882769B644643;2009;Mbb lo915;Neobus thunder;2009;150;Dianteiro;Manual;Molas;0;110;0;0;0;0;23;8500;150;;90;50;80;521;80;120;0;1;1;0;0;0;0;4;1;1;0
HNJ9587;00457838124;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87091;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB843378;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;97;;0;;97;47;17000;300;;92;65;95;870;80;120;0;2;1;0;0;0;0;0;0;1;0
HFD3562;00933472102;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69045;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W77R728599;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
HBG2429;00921367406;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44011;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B527042;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;100;;0;;93;42;17000;300;;57;57;200;670;77;100;0;2;1;0;0;0;0;0;0;1;0
HNL6937;00458403440;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87092;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847069;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;00;95;00;95;00;95;45;17000;300;;65;60;100;822;80;120;0;3;1;0;0;0;0;4;1;1;0
HBG2425;00921085800;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44012;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B527046;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;98;;0;;98;42;17000;300;;100;60;180;670;80;100;0;2;1;0;0;0;0;0;0;1;0
HNJ9607;00457838272;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87093;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847066;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;95;;0;;95;45;17000;300;;90;65;95;845;80;120;0;2;1;0;0;0;0;0;0;1;0
HFD3570;00933997710;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69052;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W47R727717;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;;100;;0;;110;41;16000;300;;60;60;150;690;90;115;0;2;1;0;0;0;0;0;0;1;0
HNJ9675;00457837616;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87094;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB847039;2011;Mbb of1722m;Marcopolo torino u;2012;218;Dianteiro;Manual;Molas;;90;;;;95;44;17000;300;;85;65;100;830;120;80;0;2;1;0;0;0;0;0;0;1;0
HFD3530;00933144415;Baixado;RIT: 7 - Célula: 5 - VIAÇÃO SANTA EDWIGES LTDA;CIDADE INDUSTRIAL;5;69034;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W87R728563;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;110;0;0;0;110;42;16000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;4;1;1;0
HBG5477;00850484529;Baixado;RIT: 1 - Célula: 5 - VIAÇÃO TRANSMOREIRA;VIA AMAZONAS;5;87157;Azul;Pesado;Metropolitano;Padron;;Comercial;9BM3840785B416290;2005;Mbb of1722m;Marcopolo torino u;2005;218;Dianteiro;Manual;Molas;;95;;100;;95;38;17000;300;;80;70;190;865;80;120;0;3;0;0;0;0;0;4;1;1;0
HFD3563;00933473974;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69040;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82W57R727936;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;;100;;0;;110;42;16000;300;;60;60;150;690;90;115;0;2;1;0;0;0;0;3;1;1;0
HFD3536;00933211848;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69044;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82WX7R727818;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;0;100;0;0;0;101;42;16000;300;0;60;65;100;822;80;120;0;2;1;0;0;0;0;3;1;1;0
HBG2427;00921200447;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44013;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B527069;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;100;;0;;100;42;17000;300;;60;60;190;680;80;100;0;2;1;0;0;0;0;0;0;1;0
HBG2428;00921364610;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44014;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B527073;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;100;;0;;100;42;17000;300;;60;60;190;680;80;100;0;2;1;0;0;0;0;0;0;1;0
HBG2430;00921514166;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44015;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840787B527093;2007;Mbb of1722m;Marcopolo torino u;2007;218;Dianteiro;Manual;Molas;;100;;0;;100;42;17000;300;;60;60;190;680;80;100;0;2;1;0;0;0;0;0;0;1;0
HGA0759;00363836276;Aprovado;RIT: 5 - Célula: 1 - ALCINO GONÇALVES COTTA LTDA;LINHA VERDE;1;89022;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078BB805424;2011;Mbb of1722m;Induscar apache u;2011;218;Dianteiro;Manual;Molas;;110;;110;;110;38;17000;300;;70;65;160;770;85;135;0;3;1;0;0;0;0;4;1;1;0
HMQ0293;00454400780;Aprovado;RIT: 5 - Célula: 1 - ALCINO GONÇALVES COTTA LTDA;LINHA VERDE;1;89024;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM384078CB827715;2011;Mbb of1722m;Induscar apache u;2011;218;Dianteiro;Manual;Molas;;80;;0;;110;39;17000;300;;60;60;210;690;85;120;0;2;1;0;0;0;0;4;1;1;0
HIA8053;00974256374;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44017;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840788B592654;2008;Mbb of1722m;Neobus mega u;2008;218;Dianteiro;Manual;Molas;;100;;0;;110;44;16000;300;;100;60;110;760;80;120;0;2;1;0;0;0;0;0;0;1;0
GXH9444;00803114087;Baixado;RIT: 5 - Célula: 3 - GÁVEA TRANSPORTES E EMPREENDIMENTOS LTDA;LINHA VERDE;3;29855;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRF82W43R304847;2003;Volkswagen 17.210od;Marcopolo torino u;2003;206;Dianteiro;Manual;Molas;;70;;0;;100;43;17000;275;;65;65;120;720;80;80;0;2;0;0;0;0;0;0;0;1;0
HFD3575;00934050180;Baixado;RIT: 3 - Célula: 6 - VIAÇÃO SANTA EDWIGES LTDA;METROPOLITANO DE TRANSPORTES;6;69056;Laranja;Pesado;Metropolitano;Padron;;Comercial;9BWRL82WX7R728452;2007;Volkswagen 17.230eod;Mascarello granmidi;2007;225;Dianteiro;Manual;Molas;;100;;0;;110;41;16000;300;;60;65;100;822;80;120;0;2;1;0;0;0;0;0;0;1;0
HIA8052;00974251976;Baixado;RIT: 4 - Célula: 4 - VIAÇÃO CUIABÁ;ESTRADA REAL;4;44018;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840788B592657;2008;Mbb of1722m;Neobus mega u;2008;218;Dianteiro;Manual;Molas;;97;;;;110;45;17000;300;;142;65;98;780;80;120;0;2;1;0;0;0;0;0;0;1;0
GXM4913;00861319362;Baixado;RIT: 5 - Célula: 1 - ALCINO GONÇALVES COTTA LTDA;LINHA VERDE;1;R677;Cinza;Pesado;Metropolitano;Padron;;Comercial;9BM3821765B431948;2005;Mbb o500r/1830 euro v;Comil campione r;2005;305;Traseiro;Manual;AR;;80;;0;;0;46;;150;;0;60;0;900;0;0;0;1;0;0;0;0;0;0;0;0;0
GVE9366;00890568464;Baixado;RIT: 5 - Célula: 6 - TURILESSA LTDA;LINHA VERDE;6;50002;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840786B490442;2006;Mbb of1722m;Induscar apache u;2006;218;Dianteiro;Manual;Molas;;110;;0;;110;39;17000;150;;100;60;150;700;90;100;0;2;0;0;0;0;0;0;0;1;0
HBG4780;00827978774;Baixado;RIT: 7 - Célula: 7 - VIAÇÃO TRANSMOREIRA;CIDADE INDUSTRIAL;7;87152;Vermelho;Pesado;Metropolitano;Padron;;Comercial;9BM3840734B373816;2004;Mbb of1722m;Marcopolo torino u;2004;211;Dianteiro;Manual;Molas;;100;;0;;100;44;17000;300;;80;60;95;870;80;120;0;2;0;0;0;0;0;0;0;1;0
